personId1,personId2,sinceYear,strength
268,737,2024,weak
59,600,2020,weak
147,447,2022,weak
1373,1399,2023,strong
330,834,2026,normal
146,1013,2019,normal
280,1242,2010,normal
1158,1245,2025,normal
355,598,2010,strong
508,840,2012,strong
1322,1353,2015,normal
411,678,2010,weak
72,1212,2026,normal
465,914,2011,weak
826,893,2024,weak
261,855,2013,weak
438,488,2023,normal
1276,1358,2026,weak
355,490,2014,weak
92,790,2014,normal
107,1327,2026,normal
243,922,2026,weak
738,901,2011,strong
495,1143,2013,normal
154,850,2026,normal
591,851,2019,normal
663,727,2020,normal
921,1022,2012,strong
1234,1482,2012,weak
409,1076,2018,strong
171,1433,2015,weak
933,1490,2023,weak
157,1040,2023,strong
660,1368,2012,weak
398,1331,2015,strong
761,1154,2013,normal
439,1140,2015,strong
805,1197,2020,weak
450,740,2012,strong
446,1264,2023,normal
413,1087,2024,strong
657,1447,2014,weak
817,1436,2023,normal
89,468,2020,normal
42,622,2024,normal
295,802,2021,strong
300,917,2019,strong
1069,1428,2022,weak
1050,1149,2024,strong
291,1097,2025,strong
507,1395,2026,normal
708,1385,2020,strong
1310,1490,2024,weak
154,984,2012,strong
92,106,2025,strong
733,1334,2014,normal
390,931,2026,weak
1,890,2026,strong
105,984,2024,weak
369,993,2023,weak
437,639,2016,normal
513,1159,2024,normal
380,1044,2024,weak
488,577,2023,normal
1081,1091,2016,weak
1031,1499,2022,strong
957,1055,2026,weak
302,306,2017,normal
959,1101,2012,normal
635,1391,2017,normal
453,1414,2019,weak
358,588,2025,strong
728,1353,2022,weak
365,1301,2011,strong
1179,1225,2015,strong
119,1245,2014,strong
374,1471,2010,normal
54,69,2019,strong
556,1219,2020,strong
483,1414,2023,weak
35,729,2018,weak
21,831,2017,weak
903,953,2018,normal
112,1363,2013,strong
51,1087,2014,weak
256,324,2012,normal
151,796,2012,normal
300,596,2015,weak
577,1133,2021,strong
279,1476,2014,normal
408,1361,2018,normal
304,486,2013,normal
1068,1407,2017,normal
708,835,2016,strong
1079,1236,2014,normal
456,1028,2011,weak
332,1487,2026,strong
712,1479,2022,strong
968,1405,2014,weak
150,958,2021,weak
865,940,2011,weak
801,1413,2018,strong
768,1007,2012,normal
427,677,2019,strong
77,564,2014,strong
10,1328,2016,normal
218,274,2019,weak
1188,1300,2026,weak
1261,1290,2021,weak
10,281,2024,weak
422,491,2023,weak
60,1041,2024,normal
546,1429,2012,normal
11,627,2025,normal
291,910,2019,weak
100,561,2017,normal
412,1321,2013,normal
164,1219,2011,weak
1036,1185,2014,normal
711,1388,2015,weak
884,1316,2017,normal
82,628,2012,normal
187,1324,2024,strong
1058,1324,2014,strong
538,1029,2012,strong
851,1260,2013,normal
739,790,2011,weak
246,857,2021,weak
62,282,2019,normal
657,1394,2022,weak
858,1155,2010,weak
591,1040,2015,normal
1020,1153,2013,normal
390,757,2015,weak
367,1039,2019,weak
661,1220,2015,normal
769,790,2011,strong
447,510,2018,weak
674,1455,2012,normal
1177,1258,2015,weak
203,1281,2012,strong
428,1399,2025,weak
617,1335,2025,strong
108,1165,2023,strong
402,1117,2015,normal
102,596,2022,strong
330,460,2012,normal
294,766,2023,weak
791,1343,2023,strong
703,1459,2022,normal
197,833,2022,strong
209,1338,2020,strong
57,1469,2010,normal
38,1227,2020,normal
24,1292,2022,weak
459,1220,2023,weak
21,765,2026,normal
95,714,2017,normal
171,709,2025,normal
434,1348,2015,strong
451,763,2012,strong
671,766,2025,weak
547,1225,2012,strong
10,1249,2016,strong
509,704,2023,weak
416,476,2021,normal
316,538,2016,weak
533,1290,2017,weak
703,1472,2013,weak
661,1475,2014,strong
28,781,2025,strong
234,1115,2011,normal
327,1077,2019,normal
302,495,2019,normal
95,956,2026,weak
492,592,2010,normal
645,834,2025,strong
29,602,2012,weak
316,780,2017,weak
135,210,2016,weak
346,659,2025,strong
939,1173,2013,normal
620,669,2012,strong
206,1029,2020,strong
181,447,2010,weak
234,310,2024,normal
1041,1076,2024,weak
556,1300,2023,normal
242,844,2019,weak
136,1091,2016,weak
728,737,2020,normal
823,1240,2024,normal
803,1261,2012,normal
89,457,2010,normal
756,957,2014,normal
83,154,2010,weak
1363,1369,2021,normal
444,1328,2014,strong
604,1317,2023,weak
590,1153,2021,normal
636,1269,2018,weak
975,1489,2026,strong
620,1032,2020,weak
609,614,2024,normal
468,1429,2018,normal
206,1163,2019,weak
673,1272,2017,strong
1270,1299,2014,normal
370,1271,2015,strong
141,1448,2017,strong
700,917,2021,normal
175,1032,2014,normal
884,1492,2017,normal
680,1433,2016,weak
840,1422,2011,normal
1277,1423,2013,normal
575,858,2025,strong
253,807,2026,strong
234,565,2011,normal
684,1030,2016,strong
36,1223,2012,weak
172,589,2010,normal
401,1092,2016,weak
307,935,2010,normal
606,1497,2021,weak
270,1282,2024,normal
573,1054,2013,normal
215,1346,2010,strong
111,471,2018,strong
147,1067,2023,strong
1112,1224,2024,weak
204,820,2023,strong
326,517,2011,normal
111,363,2017,weak
272,1220,2014,weak
874,1288,2011,strong
197,780,2015,weak
1487,1488,2011,strong
155,1049,2013,weak
463,936,2018,strong
443,1452,2026,strong
1040,1213,2014,weak
38,1403,2022,strong
423,1244,2021,weak
247,759,2026,strong
99,595,2018,normal
82,951,2016,strong
491,1119,2026,strong
945,1060,2017,strong
432,1478,2022,normal
394,1186,2022,strong
3,1072,2010,strong
1095,1233,2023,strong
685,1106,2013,weak
50,366,2023,weak
929,1466,2017,weak
24,1360,2026,strong
598,1366,2014,weak
49,895,2016,strong
202,1137,2015,weak
255,1000,2017,normal
1123,1224,2016,normal
89,1196,2020,normal
121,1185,2025,weak
45,372,2024,strong
91,259,2011,normal
496,1476,2014,strong
123,147,2020,weak
685,1348,2012,strong
79,1309,2024,weak
344,560,2011,normal
388,832,2022,normal
682,784,2024,normal
355,426,2022,normal
981,1117,2024,strong
548,969,2026,normal
656,768,2013,weak
680,1125,2010,strong
778,1431,2018,strong
165,1433,2016,strong
796,1192,2025,weak
83,1027,2010,weak
451,1194,2022,strong
726,1133,2023,weak
757,1200,2014,strong
294,1210,2020,normal
37,1261,2026,strong
452,456,2022,normal
457,571,2024,normal
1182,1241,2026,strong
659,1200,2017,normal
54,797,2024,strong
1057,1246,2010,normal
4,976,2012,strong
396,1500,2025,normal
430,1084,2010,weak
622,1025,2016,strong
902,1308,2012,strong
1270,1475,2019,strong
506,813,2011,normal
557,1273,2016,strong
328,1450,2010,weak
92,1210,2021,weak
1043,1203,2012,normal
702,1139,2010,weak
334,743,2021,strong
509,1498,2016,normal
17,807,2016,normal
655,798,2020,strong
218,531,2019,weak
566,1214,2020,normal
1393,1437,2022,weak
306,765,2018,weak
181,770,2024,strong
323,1119,2019,weak
390,880,2024,normal
458,755,2010,weak
356,478,2026,strong
667,865,2016,weak
624,1461,2021,normal
19,829,2026,weak
381,1181,2022,strong
348,1004,2021,strong
1184,1276,2017,strong
655,932,2021,weak
176,934,2018,strong
968,1099,2023,strong
519,1007,2016,strong
80,142,2023,weak
788,1397,2018,strong
912,938,2015,normal
58,1063,2010,normal
639,1045,2010,weak
1012,1061,2017,strong
611,717,2020,strong
454,999,2026,weak
882,1180,2026,strong
20,663,2019,weak
965,1107,2015,normal
817,943,2019,normal
297,419,2025,strong
44,727,2019,weak
746,1413,2019,strong
681,1469,2015,normal
151,974,2021,strong
813,1359,2012,weak
838,1123,2014,strong
356,854,2022,strong
326,948,2020,weak
402,1495,2017,strong
339,392,2026,weak
891,1134,2013,weak
734,1416,2023,weak
655,1308,2022,strong
483,787,2021,weak
534,1018,2013,strong
1016,1021,2011,weak
169,331,2024,weak
745,1430,2020,strong
646,1424,2011,weak
305,902,2016,weak
828,906,2021,normal
1060,1478,2010,strong
1440,1470,2019,normal
660,1480,2012,normal
281,629,2026,weak
687,1088,2014,normal
459,672,2016,weak
1011,1185,2015,normal
1134,1255,2020,strong
349,1214,2026,strong
1340,1360,2021,normal
847,1427,2024,weak
623,1453,2017,strong
179,510,2025,normal
593,1022,2015,strong
767,909,2022,weak
562,1443,2021,normal
636,1392,2011,weak
23,1394,2022,weak
386,1217,2021,strong
716,863,2013,normal
798,1427,2017,normal
127,1222,2016,strong
168,994,2021,strong
520,924,2020,normal
296,1445,2013,normal
165,696,2015,weak
712,865,2025,weak
485,1317,2017,normal
573,935,2025,strong
361,527,2026,strong
797,1094,2016,normal
69,355,2016,normal
617,1392,2017,weak
440,527,2013,normal
115,178,2015,normal
168,1236,2025,weak
25,1224,2024,normal
336,591,2012,weak
167,1048,2019,normal
225,989,2025,strong
729,751,2010,normal
447,809,2014,strong
227,540,2013,strong
667,812,2019,normal
304,1174,2011,strong
233,705,2010,weak
221,1405,2015,normal
922,1223,2020,strong
584,935,2024,strong
61,76,2014,normal
145,713,2024,weak
325,1354,2013,weak
1049,1119,2010,weak
820,1296,2015,weak
369,1360,2017,normal
275,715,2017,strong
574,1011,2021,normal
345,895,2011,normal
1076,1114,2017,weak
288,361,2018,weak
565,898,2013,normal
831,1283,2018,strong
17,541,2024,strong
31,210,2021,strong
748,1285,2011,strong
281,321,2023,weak
360,614,2017,weak
170,490,2025,weak
1431,1463,2022,normal
204,1306,2026,normal
689,826,2012,weak
666,1071,2014,strong
427,560,2012,strong
647,829,2019,normal
165,1085,2020,normal
156,1494,2013,strong
539,1003,2016,weak
585,1119,2015,weak
640,789,2022,weak
43,570,2021,weak
529,958,2020,weak
138,1073,2012,strong
176,1365,2012,normal
199,265,2025,strong
1042,1479,2026,strong
558,1366,2024,strong
355,549,2020,weak
747,1302,2019,normal
967,1076,2011,weak
543,1014,2022,weak
18,863,2014,normal
823,1068,2011,weak
701,1307,2024,normal
591,681,2020,strong
238,1317,2012,normal
1022,1133,2019,strong
392,966,2011,strong
342,1374,2015,weak
391,1266,2017,normal
110,987,2010,strong
682,1149,2019,strong
63,619,2018,normal
166,1269,2010,normal
563,676,2010,normal
95,342,2023,weak
260,638,2021,normal
449,1328,2022,normal
278,692,2014,normal
44,1279,2016,strong
806,848,2017,weak
833,1439,2013,weak
594,928,2020,strong
122,1347,2026,weak
533,689,2014,weak
679,743,2026,strong
334,745,2024,weak
853,1273,2013,normal
60,1408,2014,strong
1087,1211,2019,strong
971,1265,2018,normal
1312,1329,2021,weak
943,1203,2022,strong
502,1460,2023,weak
1025,1272,2016,normal
277,295,2010,weak
1316,1421,2018,weak
628,818,2019,strong
1202,1319,2025,strong
61,936,2020,weak
102,708,2013,normal
47,772,2011,weak
631,685,2024,strong
1154,1399,2019,weak
101,1129,2017,strong
21,877,2013,strong
821,1455,2013,strong
36,1414,2022,normal
125,705,2018,normal
885,1332,2018,strong
1382,1384,2010,normal
1033,1230,2014,weak
549,888,2020,weak
359,764,2025,strong
152,434,2020,strong
205,297,2022,weak
1130,1284,2024,weak
780,1171,2021,weak
217,536,2016,weak
1146,1228,2017,weak
447,1227,2014,weak
322,1232,2023,strong
382,1246,2015,weak
594,1425,2010,normal
215,611,2016,strong
1023,1279,2019,normal
989,1402,2015,strong
72,1205,2013,weak
617,1005,2018,strong
1002,1112,2024,strong
267,1417,2020,normal
308,1189,2020,weak
101,1384,2017,weak
350,368,2022,normal
76,802,2012,weak
282,907,2016,strong
466,1482,2014,weak
278,1431,2013,strong
1,628,2023,weak
658,1423,2010,normal
231,1090,2011,strong
532,789,2014,normal
537,1133,2020,weak
373,1439,2017,weak
25,958,2022,weak
269,1318,2019,weak
902,1002,2023,normal
282,1028,2025,normal
815,1262,2010,normal
1048,1470,2010,weak
229,1138,2019,normal
616,1318,2022,weak
36,743,2012,normal
1386,1465,2021,normal
181,572,2014,normal
7,1210,2018,weak
874,1024,2013,normal
898,1418,2013,strong
856,1421,2021,normal
37,1089,2021,strong
2,48,2019,weak
647,1018,2010,normal
863,1316,2020,normal
995,1435,2011,normal
630,785,2020,normal
57,923,2025,strong
574,624,2014,strong
749,1150,2014,normal
769,836,2011,strong
36,985,2026,strong
366,860,2022,normal
311,695,2022,weak
259,505,2013,strong
1009,1491,2024,weak
949,1211,2010,normal
1358,1379,2018,strong
83,279,2010,weak
530,1493,2023,weak
134,1264,2011,weak
459,795,2011,weak
8,105,2013,normal
152,1281,2021,normal
463,685,2024,normal
370,457,2020,weak
136,290,2013,normal
683,688,2016,normal
108,1211,2015,strong
331,465,2018,strong
1265,1309,2018,normal
864,965,2021,weak
179,862,2024,normal
717,1211,2020,normal
708,1391,2024,strong
706,793,2026,strong
1110,1371,2013,normal
969,1432,2021,strong
735,1265,2017,strong
705,1322,2024,normal
569,1461,2021,strong
888,1443,2013,normal
492,1214,2014,normal
970,987,2026,weak
660,798,2025,strong
480,1096,2019,weak
994,1317,2015,weak
705,1214,2015,weak
1219,1435,2016,normal
606,683,2016,normal
415,886,2010,weak
523,648,2013,normal
280,927,2020,weak
304,1284,2017,weak
137,878,2017,weak
365,476,2013,normal
174,945,2014,strong
614,1217,2011,normal
168,1359,2013,normal
728,1467,2016,strong
98,1300,2020,weak
920,1408,2026,normal
4,1409,2016,weak
81,838,2025,weak
153,943,2026,normal
91,1297,2023,normal
444,661,2010,strong
303,887,2010,weak
248,951,2020,weak
621,1233,2018,strong
354,889,2011,strong
668,756,2016,weak
904,1292,2017,weak
136,895,2017,strong
53,897,2016,normal
755,1169,2011,normal
512,1411,2025,weak
438,1233,2011,strong
228,1423,2024,weak
883,1354,2012,weak
430,591,2021,strong
321,1062,2023,normal
421,771,2023,strong
803,836,2015,weak
156,1254,2026,normal
1176,1347,2021,strong
503,544,2014,normal
866,1121,2017,weak
686,1419,2013,strong
956,1051,2022,weak
369,1483,2026,weak
138,833,2016,weak
1048,1283,2016,strong
55,798,2024,strong
646,1010,2018,weak
717,890,2022,weak
776,1470,2019,weak
358,728,2021,normal
148,1147,2025,normal
665,1373,2021,weak
1169,1172,2020,strong
731,1175,2022,strong
953,1022,2026,weak
510,947,2015,weak
768,1242,2012,strong
61,1380,2012,weak
143,1153,2026,strong
325,901,2010,strong
1194,1350,2012,strong
743,1414,2012,normal
1032,1288,2025,strong
60,1155,2010,weak
531,1006,2026,weak
705,893,2025,normal
49,1491,2013,normal
1171,1366,2020,normal
1078,1175,2025,strong
114,1391,2020,strong
582,1496,2024,normal
800,901,2023,weak
376,839,2014,weak
1203,1291,2024,normal
1254,1485,2019,strong
770,1143,2018,normal
308,560,2013,normal
327,573,2022,normal
287,1440,2024,normal
323,868,2016,normal
212,1266,2020,strong
694,1040,2026,weak
160,1335,2019,strong
1040,1125,2012,weak
484,678,2014,strong
14,463,2013,strong
506,925,2010,weak
8,160,2015,strong
1231,1366,2021,normal
233,1446,2026,normal
551,560,2018,normal
1094,1482,2024,weak
299,753,2020,weak
249,1161,2022,normal
937,1269,2011,normal
188,922,2013,strong
1143,1374,2019,strong
527,1290,2012,weak
431,764,2013,weak
199,643,2018,normal
366,820,2021,weak
25,1281,2025,normal
90,1410,2011,strong
303,471,2018,normal
41,471,2023,normal
22,192,2020,normal
868,1152,2016,weak
393,630,2015,strong
384,810,2011,weak
711,939,2026,weak
587,1398,2023,normal
769,1146,2013,weak
873,974,2018,normal
1100,1394,2015,strong
570,936,2014,normal
156,1067,2017,weak
574,826,2024,weak
68,954,2011,strong
1272,1393,2021,weak
241,882,2012,weak
1211,1383,2012,strong
383,1231,2015,weak
584,1221,2014,normal
302,1306,2023,weak
1334,1453,2021,strong
924,1060,2018,weak
822,1278,2021,strong
58,128,2012,weak
772,1457,2025,strong
228,539,2019,weak
362,1293,2015,weak
1382,1386,2013,strong
408,1409,2020,strong
577,952,2016,weak
43,493,2016,weak
246,1118,2025,normal
37,944,2025,weak
460,1047,2016,normal
1200,1345,2010,strong
1069,1276,2024,weak
40,1363,2012,normal
308,1299,2021,normal
344,727,2017,normal
564,996,2014,strong
1056,1458,2024,strong
373,1199,2018,strong
844,1050,2013,strong
1116,1472,2024,weak
541,1012,2013,normal
84,544,2020,weak
232,1425,2025,normal
464,765,2019,weak
587,835,2026,normal
377,1025,2022,strong
476,1004,2020,weak
186,676,2014,normal
903,1485,2012,normal
562,1192,2021,strong
601,891,2022,strong
1194,1405,2014,normal
1161,1228,2019,weak
397,832,2011,strong
857,1490,2011,weak
