personId,courseId,enrolledDate,status,score
1236,427,2025-12-24,enrolled,
1237,342,2023-03-25,enrolled,
1237,943,2025-01-07,completed,96
1237,568,2024-12-17,completed,73
1238,336,2025-02-01,completed,63
1238,481,2023-07-09,completed,77
1238,853,2024-03-28,in_progress,
1239,765,2023-08-07,in_progress,
1239,825,2023-04-12,completed,89
1239,996,2024-07-14,in_progress,
1239,342,2023-08-07,completed,93
1239,465,2025-11-30,completed,67
1239,554,2024-12-12,in_progress,
1240,806,2024-07-09,in_progress,
1240,861,2023-07-09,completed,98
1240,117,2024-11-29,enrolled,
1240,979,2025-07-19,enrolled,
1240,303,2023-01-08,completed,86
1241,425,2025-03-11,in_progress,
1241,864,2025-01-11,enrolled,
1241,145,2024-10-04,in_progress,
1241,933,2024-04-26,completed,100
1241,406,2025-03-28,enrolled,
1242,509,2024-12-22,in_progress,
1242,436,2023-04-04,enrolled,
1242,444,2024-04-13,enrolled,
1242,370,2023-09-29,enrolled,
1242,619,2023-07-29,completed,71
1242,636,2024-01-13,in_progress,
1243,523,2025-12-14,in_progress,
1243,867,2023-07-18,enrolled,
1243,318,2023-11-25,in_progress,
1243,629,2024-04-23,in_progress,
1243,662,2024-11-17,in_progress,
1243,111,2023-05-03,in_progress,
1244,206,2023-06-18,in_progress,
1244,89,2023-06-08,in_progress,
1244,675,2024-02-08,enrolled,
1244,370,2023-08-21,completed,88
1245,168,2024-01-20,enrolled,
1245,497,2025-07-23,completed,96
1245,519,2024-01-28,in_progress,
1245,297,2023-12-26,enrolled,
1245,487,2023-08-14,in_progress,
1246,625,2025-04-14,in_progress,
1246,716,2023-12-15,enrolled,
1247,683,2024-07-13,in_progress,
1247,970,2023-09-04,enrolled,
1247,536,2024-10-05,in_progress,
1248,312,2024-09-21,in_progress,
1248,16,2023-02-26,completed,72
1248,541,2025-09-03,enrolled,
1248,459,2025-05-09,enrolled,
1249,418,2025-09-20,in_progress,
1249,350,2023-04-24,in_progress,
1249,450,2025-11-03,completed,78
1250,337,2023-09-12,enrolled,
1252,342,2023-06-09,in_progress,
1252,321,2023-09-16,enrolled,
1253,133,2025-06-03,enrolled,
1253,527,2024-05-29,enrolled,
1254,866,2025-02-18,enrolled,
1254,792,2023-08-29,enrolled,
1254,90,2024-10-28,enrolled,
1254,687,2024-05-17,in_progress,
1254,463,2024-12-16,completed,61
1254,50,2023-07-17,completed,84
1255,283,2023-08-12,in_progress,
1255,446,2024-09-03,completed,82
1255,964,2025-08-28,enrolled,
1256,918,2025-11-26,enrolled,
1256,996,2023-07-01,enrolled,
1258,71,2023-01-12,in_progress,
1258,16,2025-02-05,in_progress,
1258,634,2023-07-29,in_progress,
1259,354,2024-09-30,in_progress,
1259,105,2023-07-22,enrolled,
1260,668,2024-01-23,in_progress,
1260,368,2024-03-11,in_progress,
1260,335,2023-03-16,completed,89
1260,545,2023-12-25,in_progress,
1260,794,2025-05-23,completed,93
1262,917,2025-12-01,in_progress,
1264,319,2023-12-14,completed,61
1264,543,2023-03-06,in_progress,
1264,144,2023-02-05,completed,84
1264,879,2024-07-18,enrolled,
1264,480,2023-01-07,enrolled,
1265,387,2025-01-02,completed,67
1265,688,2023-04-08,in_progress,
1265,3,2025-11-17,in_progress,
1265,268,2024-03-08,enrolled,
1266,654,2025-02-12,enrolled,
1267,828,2025-10-13,enrolled,
1267,468,2025-05-23,in_progress,
1267,188,2024-10-25,enrolled,
1267,171,2024-03-01,enrolled,
1267,212,2025-03-01,completed,81
1267,801,2023-04-09,enrolled,
1268,216,2024-11-01,completed,70
1269,845,2025-01-19,enrolled,
1269,673,2024-02-26,enrolled,
1270,780,2025-08-16,completed,79
1270,353,2025-01-26,enrolled,
1270,882,2024-12-11,completed,97
1270,215,2025-06-08,enrolled,
1271,649,2023-05-07,completed,99
1271,389,2025-07-27,enrolled,
1272,12,2024-10-05,enrolled,
1273,249,2025-03-03,enrolled,
1273,118,2023-05-22,in_progress,
1273,939,2023-07-02,completed,87
1274,318,2023-04-12,completed,70
1274,735,2025-01-08,completed,71
1275,44,2023-09-18,in_progress,
1275,423,2024-01-11,enrolled,
1276,209,2025-08-05,in_progress,
1276,369,2024-01-20,in_progress,
1276,872,2024-10-15,completed,79
1277,927,2023-12-09,enrolled,
1277,576,2023-05-11,in_progress,
1278,498,2024-10-21,enrolled,
1279,456,2025-07-27,in_progress,
1280,105,2025-11-20,completed,92
1280,167,2024-11-13,completed,72
1281,439,2025-05-17,enrolled,
1281,503,2025-07-18,enrolled,
1281,418,2023-06-14,completed,65
1282,643,2023-05-27,enrolled,
1283,956,2025-11-22,in_progress,
1283,717,2024-03-06,in_progress,
1283,989,2024-06-20,enrolled,
1284,755,2024-03-15,completed,81
1284,524,2024-08-13,in_progress,
1285,773,2025-11-03,in_progress,
1285,803,2024-04-18,in_progress,
1285,465,2025-12-01,completed,95
1285,296,2023-09-18,in_progress,
1286,294,2023-03-15,in_progress,
1286,221,2024-01-29,completed,75
1287,348,2025-09-30,enrolled,
1287,178,2024-08-09,completed,86
1287,988,2023-02-13,completed,87
1287,66,2025-12-26,completed,100
1287,361,2023-11-07,completed,76
1287,65,2025-08-21,enrolled,
1288,799,2025-04-30,completed,61
1288,329,2023-04-06,in_progress,
1290,839,2023-07-30,completed,73
1290,21,2024-11-23,completed,66
1290,167,2024-01-02,enrolled,
1290,184,2025-05-05,in_progress,
1291,196,2023-11-10,in_progress,
1292,102,2023-12-03,in_progress,
1292,269,2024-04-17,in_progress,
1292,1000,2025-04-24,completed,68
1292,130,2023-08-22,enrolled,
1292,958,2024-10-16,enrolled,
1293,345,2023-03-16,enrolled,
1293,662,2023-09-13,completed,85
1294,883,2025-10-21,completed,65
1294,452,2023-09-13,in_progress,
1294,506,2023-07-25,enrolled,
1295,306,2024-02-05,completed,85
1295,191,2024-01-25,enrolled,
1296,425,2024-03-01,enrolled,
1296,626,2025-03-03,completed,96
1296,697,2024-01-21,enrolled,
1296,42,2024-11-29,in_progress,
1297,254,2023-07-25,in_progress,
1297,181,2024-11-28,enrolled,
1297,206,2025-07-18,completed,95
1298,448,2025-02-19,enrolled,
1298,655,2024-01-09,completed,81
1298,797,2025-05-29,enrolled,
1298,166,2024-04-21,enrolled,
1299,631,2025-11-08,in_progress,
1299,547,2023-06-10,in_progress,
1299,444,2025-02-03,enrolled,
1300,448,2025-03-13,in_progress,
1300,508,2024-03-21,in_progress,
1300,961,2023-08-10,completed,67
1300,583,2024-08-17,in_progress,
1301,699,2023-08-30,enrolled,
1301,472,2023-06-20,in_progress,
1301,280,2023-01-18,enrolled,
1301,399,2024-08-15,enrolled,
1302,507,2024-10-31,in_progress,
1302,869,2025-03-22,completed,88
1303,210,2024-02-20,enrolled,
1304,134,2025-04-02,in_progress,
1304,517,2025-06-08,in_progress,
1305,958,2024-07-04,enrolled,
1305,546,2023-07-02,in_progress,
1305,378,2023-05-18,enrolled,
1305,833,2025-04-09,in_progress,
1306,87,2025-08-03,enrolled,
1306,313,2025-04-04,completed,78
1306,718,2024-02-16,enrolled,
1306,631,2024-11-27,in_progress,
1306,260,2025-10-11,enrolled,
1308,57,2023-10-22,in_progress,
1309,43,2024-11-08,in_progress,
1309,571,2025-07-13,in_progress,
1309,943,2024-11-10,completed,79
1310,924,2023-11-26,enrolled,
1311,284,2024-11-13,enrolled,
1312,354,2025-06-06,enrolled,
1313,993,2023-01-11,completed,92
1314,46,2024-07-12,enrolled,
1315,890,2023-08-25,enrolled,
1315,738,2024-09-10,completed,78
1315,747,2023-01-05,in_progress,
1317,682,2024-05-10,in_progress,
1317,82,2025-09-08,in_progress,
1318,994,2024-03-24,completed,76
1318,616,2023-05-28,completed,70
1318,705,2025-04-23,enrolled,
1318,412,2023-10-05,enrolled,
1319,225,2024-01-01,enrolled,
1320,951,2025-03-25,enrolled,
1321,260,2023-06-21,in_progress,
1321,27,2024-07-20,enrolled,
1322,952,2025-03-30,in_progress,
1322,585,2024-11-22,completed,71
1322,717,2025-07-15,completed,87
1322,719,2025-10-27,completed,61
1323,562,2023-07-29,enrolled,
1323,664,2024-09-20,completed,84
1323,563,2025-03-09,enrolled,
1324,164,2023-03-22,in_progress,
1325,166,2025-08-16,in_progress,
1325,9,2023-02-01,in_progress,
1325,623,2024-05-20,in_progress,
1326,851,2023-06-03,in_progress,
1326,703,2024-03-12,enrolled,
1326,326,2025-06-19,enrolled,
1326,638,2024-12-18,completed,75
1326,80,2025-10-18,in_progress,
1328,316,2024-04-27,in_progress,
1328,920,2025-09-07,completed,95
1329,788,2024-02-11,in_progress,
1329,377,2025-10-05,enrolled,
1330,332,2023-02-20,enrolled,
1330,236,2024-01-17,enrolled,
1330,246,2025-02-22,in_progress,
1330,233,2025-05-01,enrolled,
1331,939,2024-04-28,enrolled,
1331,923,2023-07-25,in_progress,
1331,69,2025-04-29,in_progress,
1331,196,2024-08-18,completed,79
1332,423,2025-06-04,enrolled,
1333,905,2023-02-06,in_progress,
1333,218,2023-03-02,completed,79
1334,121,2025-02-19,in_progress,
1334,253,2024-02-06,completed,84
1334,78,2025-06-03,in_progress,
1334,365,2024-02-29,in_progress,
1335,929,2024-02-05,enrolled,
1335,723,2024-09-09,enrolled,
1336,773,2023-10-05,enrolled,
1337,704,2024-10-19,completed,98
1337,222,2025-07-04,completed,96
1337,851,2024-03-09,completed,98
1337,317,2025-04-12,in_progress,
1337,524,2025-06-16,in_progress,
1338,657,2023-12-28,enrolled,
1338,227,2025-10-13,enrolled,
1338,355,2025-03-04,enrolled,
1339,296,2023-06-06,enrolled,
1339,91,2023-03-25,enrolled,
1339,148,2024-06-19,completed,92
1339,201,2024-02-23,enrolled,
1339,952,2025-07-15,completed,60
1339,709,2023-08-08,in_progress,
1340,650,2023-02-12,completed,77
1341,259,2023-02-03,in_progress,
1341,105,2023-09-14,in_progress,
1341,887,2025-03-23,enrolled,
1342,957,2023-06-01,enrolled,
1342,305,2025-04-11,completed,76
1342,172,2024-10-03,completed,72
1342,476,2025-03-04,in_progress,
1342,955,2025-11-09,in_progress,
1342,157,2025-09-12,in_progress,
1343,675,2025-03-09,in_progress,
1343,314,2024-01-16,in_progress,
1344,727,2023-07-02,in_progress,
1344,200,2024-02-27,enrolled,
1344,5,2025-09-26,in_progress,
1345,822,2023-10-04,completed,88
1345,967,2023-01-03,enrolled,
1345,737,2025-05-04,in_progress,
1346,618,2023-05-25,enrolled,
1346,581,2024-08-02,in_progress,
1346,395,2024-12-21,enrolled,
1347,364,2025-05-01,completed,73
1347,433,2024-08-02,in_progress,
1347,974,2024-10-30,completed,69
1347,127,2025-03-26,enrolled,
1348,902,2023-11-19,completed,89
1348,189,2024-10-03,completed,64
1349,87,2023-01-23,in_progress,
1349,772,2025-02-17,in_progress,
1350,378,2024-01-25,enrolled,
1350,630,2024-11-21,completed,88
1350,174,2025-12-16,in_progress,
1350,636,2025-10-30,enrolled,
1351,434,2024-03-31,enrolled,
1351,583,2025-09-15,completed,64
1351,16,2023-06-10,enrolled,
1351,196,2023-10-09,in_progress,
1351,57,2023-02-20,completed,68
1352,895,2025-01-12,in_progress,
1352,541,2024-11-07,completed,66
1352,641,2023-10-13,in_progress,
1352,835,2023-11-12,completed,62
1352,983,2025-08-09,enrolled,
1353,809,2024-02-24,enrolled,
1354,154,2025-01-05,enrolled,
1354,228,2023-09-03,completed,100
1354,230,2025-10-15,completed,90
1354,591,2024-05-13,in_progress,
1355,617,2025-08-16,in_progress,
1355,162,2025-06-15,completed,70
1355,450,2024-05-18,in_progress,
1355,565,2024-08-23,enrolled,
1356,393,2025-04-15,enrolled,
1356,830,2024-09-15,enrolled,
1356,894,2024-06-16,completed,84
1357,278,2023-02-18,completed,69
1357,203,2023-02-17,in_progress,
1359,997,2024-09-03,completed,99
1359,865,2023-09-10,in_progress,
1359,571,2025-06-18,enrolled,
1359,652,2023-12-21,completed,92
1361,778,2023-01-10,in_progress,
1362,663,2024-03-23,in_progress,
1363,920,2023-06-04,completed,100
1363,87,2025-06-16,in_progress,
1363,594,2024-05-25,completed,61
1363,723,2024-11-22,completed,89
1363,563,2024-07-26,in_progress,
1363,119,2024-11-26,enrolled,
1364,245,2023-12-16,in_progress,
1364,868,2023-12-07,in_progress,
1365,988,2024-07-29,completed,76
1365,7,2023-08-17,completed,86
1365,146,2023-06-27,in_progress,
1365,724,2024-03-12,completed,86
1365,533,2024-01-02,enrolled,
1367,786,2025-05-26,enrolled,
1367,339,2024-05-07,in_progress,
1367,885,2024-02-06,in_progress,
1367,118,2024-10-17,in_progress,
1368,79,2025-04-21,completed,71
1368,39,2025-04-28,completed,81
1368,249,2024-07-02,enrolled,
1368,488,2024-10-30,enrolled,
1369,816,2025-06-02,enrolled,
1369,547,2025-10-06,in_progress,
1369,216,2023-08-31,in_progress,
1369,540,2024-07-23,completed,86
1369,359,2025-10-21,enrolled,
1369,86,2025-09-07,enrolled,
1370,702,2023-05-01,completed,66
1371,909,2023-07-26,completed,93
1371,183,2024-11-29,in_progress,
1371,853,2023-07-21,in_progress,
1371,619,2025-12-12,enrolled,
1372,968,2023-04-19,enrolled,
1373,135,2025-01-29,enrolled,
1373,196,2024-11-22,in_progress,
1374,407,2025-11-10,in_progress,
1374,522,2023-07-19,completed,63
1374,167,2023-08-21,completed,75
1375,234,2023-06-17,in_progress,
1375,832,2025-02-22,in_progress,
1376,98,2025-03-24,in_progress,
1377,542,2024-07-16,completed,92
1378,810,2023-06-07,completed,72
1378,471,2025-12-25,enrolled,
1378,982,2025-10-18,in_progress,
1378,92,2025-06-27,completed,82
1379,13,2024-06-07,in_progress,
1379,664,2023-01-04,completed,95
1379,838,2023-03-04,enrolled,
1379,782,2025-11-25,enrolled,
1379,760,2023-07-13,enrolled,
1379,734,2023-06-11,in_progress,
1380,177,2023-07-09,completed,79
1380,319,2024-04-24,enrolled,
1380,645,2024-08-28,enrolled,
1380,908,2025-08-09,in_progress,
1380,877,2024-08-30,enrolled,
1381,423,2024-09-07,in_progress,
1381,227,2023-02-02,completed,65
1382,430,2024-04-08,enrolled,
1382,539,2025-01-06,enrolled,
1382,738,2024-06-13,enrolled,
1383,683,2024-02-10,in_progress,
1383,89,2024-03-15,enrolled,
1384,880,2023-01-09,in_progress,
1384,400,2023-08-06,in_progress,
1384,73,2025-04-03,in_progress,
1384,489,2024-07-02,completed,79
1385,552,2023-03-05,completed,93
1385,691,2025-09-27,enrolled,
1385,934,2024-09-25,completed,64
1385,139,2025-11-14,enrolled,
1386,403,2023-10-14,enrolled,
1386,619,2024-07-29,enrolled,
1387,335,2025-01-27,in_progress,
1388,317,2023-06-19,completed,96
1388,511,2025-04-19,completed,85
1388,775,2023-11-09,enrolled,
1388,473,2023-06-02,in_progress,
1388,176,2024-07-12,in_progress,
1389,975,2024-02-01,enrolled,
1389,113,2023-02-28,enrolled,
1389,489,2023-04-25,in_progress,
1389,754,2025-03-10,in_progress,
1389,718,2025-12-15,completed,75
1389,162,2025-06-15,enrolled,
1390,813,2024-03-17,completed,92
1390,372,2024-05-27,completed,63
1390,806,2024-09-16,in_progress,
1390,569,2025-01-19,in_progress,
1392,163,2024-12-10,in_progress,
1392,852,2024-07-23,enrolled,
1392,427,2025-05-27,enrolled,
1392,326,2025-03-09,in_progress,
1392,398,2023-07-14,enrolled,
1393,968,2023-09-01,enrolled,
1393,115,2025-10-09,enrolled,
1393,995,2025-12-05,in_progress,
1393,86,2023-02-06,in_progress,
1394,787,2025-01-22,in_progress,
1394,581,2025-10-01,in_progress,
1394,197,2024-01-16,completed,86
1395,739,2024-11-25,enrolled,
1396,81,2023-02-27,completed,75
1396,358,2024-01-20,enrolled,
1397,818,2023-04-07,completed,86
1397,644,2023-05-15,in_progress,
1397,526,2025-11-23,completed,72
1397,662,2023-01-21,completed,73
1397,265,2024-07-27,completed,70
1398,896,2025-10-12,in_progress,
1398,682,2024-03-20,enrolled,
1398,862,2023-09-11,in_progress,
1400,225,2024-03-20,enrolled,
1400,923,2023-01-29,enrolled,
1400,597,2023-04-08,enrolled,
1400,558,2025-05-10,enrolled,
1401,754,2023-02-02,enrolled,
1401,942,2024-09-14,enrolled,
1402,341,2023-01-01,enrolled,
1402,754,2024-12-21,in_progress,
1403,689,2023-04-06,in_progress,
1403,758,2023-04-26,enrolled,
1403,837,2025-08-02,completed,96
1405,405,2023-05-20,completed,96
1405,620,2023-08-17,in_progress,
1406,535,2025-05-10,completed,93
1407,193,2025-04-29,enrolled,
1407,390,2024-02-02,in_progress,
1407,137,2025-06-30,in_progress,
1407,419,2025-08-30,completed,89
1408,469,2024-09-04,completed,71
1408,326,2025-02-26,in_progress,
1408,190,2025-01-02,completed,94
1408,613,2025-08-04,completed,94
1408,421,2023-06-30,in_progress,
1409,707,2023-10-11,enrolled,
1410,815,2023-03-14,in_progress,
1410,456,2025-12-28,completed,90
1410,771,2024-11-22,completed,62
1410,843,2024-10-21,in_progress,
1410,484,2024-06-27,enrolled,
1411,83,2025-12-27,in_progress,
1411,557,2025-02-28,in_progress,
1411,761,2025-01-23,completed,66
1411,976,2024-04-07,completed,67
1411,818,2024-02-16,in_progress,
1413,859,2023-02-14,enrolled,
1413,733,2024-07-20,completed,94
1413,83,2024-09-26,enrolled,
1413,306,2023-12-24,in_progress,
1413,897,2023-06-03,completed,79
1413,173,2023-02-04,enrolled,
1414,487,2025-12-27,in_progress,
1415,815,2024-01-14,enrolled,
1415,367,2023-11-29,in_progress,
1415,861,2024-04-10,enrolled,
1415,451,2025-10-24,in_progress,
1417,796,2024-09-26,in_progress,
1417,304,2025-10-21,enrolled,
1418,988,2023-03-28,completed,98
1418,780,2024-10-21,enrolled,
1418,183,2025-03-03,in_progress,
1418,856,2023-07-28,in_progress,
1418,65,2024-01-21,enrolled,
1419,580,2023-06-05,in_progress,
1419,955,2025-10-22,completed,77
1419,4,2025-03-23,in_progress,
1419,587,2023-05-20,in_progress,
1419,636,2025-02-01,enrolled,
1420,221,2025-04-07,completed,70
1420,732,2024-10-14,in_progress,
1420,861,2025-03-25,enrolled,
1420,360,2023-04-27,completed,100
1421,146,2024-12-10,in_progress,
1421,540,2024-12-04,in_progress,
1421,27,2023-02-19,completed,76
1422,76,2025-05-23,completed,84
1422,353,2024-05-02,enrolled,
1423,745,2025-02-02,in_progress,
1423,460,2024-01-19,enrolled,
1423,918,2023-08-21,in_progress,
1423,161,2024-01-02,completed,95
1423,509,2024-03-10,in_progress,
1425,30,2023-08-29,completed,90
1426,720,2025-07-23,enrolled,
1426,759,2024-03-19,enrolled,
1426,30,2024-07-25,in_progress,
1426,990,2024-01-31,completed,69
1427,477,2025-09-13,completed,86
1428,627,2025-02-08,in_progress,
1428,947,2024-10-27,enrolled,
1428,278,2024-01-17,enrolled,
1429,301,2025-11-06,completed,62
1429,518,2025-09-23,in_progress,
1429,290,2025-09-02,completed,78
1429,160,2025-06-14,completed,93
1429,429,2024-11-24,in_progress,
1429,666,2025-06-18,in_progress,
1430,307,2023-06-29,completed,97
1430,376,2024-01-03,enrolled,
1431,248,2025-03-01,in_progress,
1431,272,2023-09-18,completed,99
1432,976,2024-12-09,enrolled,
1432,372,2025-12-03,in_progress,
1432,94,2024-03-01,enrolled,
1432,409,2023-06-27,in_progress,
1433,403,2023-05-20,enrolled,
1433,247,2025-09-06,in_progress,
1433,266,2025-06-22,enrolled,
1434,797,2023-06-08,completed,61
1434,202,2024-01-31,enrolled,
1434,599,2025-06-17,completed,71
1434,457,2025-10-15,in_progress,
1434,675,2025-05-06,completed,86
1434,739,2025-11-01,completed,84
1435,732,2024-08-02,completed,71
1435,802,2023-01-19,enrolled,
1436,681,2025-08-21,in_progress,
1436,841,2024-08-29,in_progress,
1436,862,2023-10-23,completed,85
1436,333,2024-03-04,enrolled,
1437,95,2025-04-08,completed,67
1437,545,2024-12-09,enrolled,
1438,301,2023-05-27,in_progress,
1439,534,2023-09-14,in_progress,
1440,862,2023-04-07,in_progress,
1440,496,2025-05-30,in_progress,
1440,639,2025-05-24,enrolled,
1441,655,2024-06-03,in_progress,
1442,55,2023-07-29,in_progress,
1442,803,2024-12-17,in_progress,
1443,475,2024-11-16,in_progress,
1443,38,2023-12-04,enrolled,
1443,110,2024-09-23,enrolled,
1444,396,2025-02-05,enrolled,
1445,958,2025-09-22,in_progress,
1445,754,2024-02-05,completed,67
1445,616,2025-02-15,in_progress,
1445,370,2023-10-13,enrolled,
1446,163,2023-09-12,enrolled,
1446,818,2023-06-15,in_progress,
1446,905,2023-05-03,enrolled,
1446,475,2024-07-23,in_progress,
1448,999,2024-10-07,completed,81
1448,547,2025-01-07,in_progress,
1448,261,2025-09-22,enrolled,
1448,454,2024-03-19,enrolled,
1449,905,2023-05-20,enrolled,
1450,724,2024-05-08,in_progress,
1450,68,2024-06-21,in_progress,
1450,563,2024-05-24,in_progress,
1450,812,2025-11-16,in_progress,
1450,844,2025-12-09,enrolled,
1450,650,2025-11-22,completed,91
1451,592,2025-07-17,completed,92
1452,343,2025-05-24,enrolled,
1453,664,2024-01-24,in_progress,
1454,266,2025-03-14,completed,93
1454,937,2024-07-20,enrolled,
1454,307,2023-03-01,in_progress,
1455,953,2023-02-27,in_progress,
1455,833,2025-08-15,in_progress,
1456,836,2024-08-18,in_progress,
1456,427,2024-11-10,in_progress,
1456,151,2025-12-25,completed,97
1456,945,2025-10-20,enrolled,
1456,865,2024-07-02,enrolled,
1456,436,2024-09-07,in_progress,
1457,249,2024-07-27,completed,62
1457,85,2023-12-20,in_progress,
1457,146,2024-05-18,in_progress,
1457,746,2023-04-01,in_progress,
1457,543,2023-07-08,in_progress,
1457,701,2023-10-21,enrolled,
1458,770,2023-06-01,enrolled,
1460,702,2025-11-05,in_progress,
1461,522,2024-07-25,enrolled,
1462,111,2025-03-05,in_progress,
1462,733,2023-12-05,completed,91
1464,881,2025-09-02,in_progress,
1464,928,2023-04-21,completed,73
1464,463,2023-12-27,enrolled,
1464,511,2025-06-01,enrolled,
1465,779,2025-08-08,in_progress,
1466,165,2025-08-15,completed,94
1466,437,2024-09-26,in_progress,
1467,225,2024-03-03,enrolled,
1467,80,2024-04-20,in_progress,
1467,796,2024-12-25,completed,75
1467,64,2025-07-03,completed,90
1467,837,2024-04-28,enrolled,
1467,825,2024-12-29,in_progress,
1468,80,2024-07-22,completed,98
1468,636,2025-05-09,in_progress,
1468,433,2023-10-11,enrolled,
1470,682,2023-06-13,enrolled,
1471,375,2023-12-11,in_progress,
1471,965,2023-02-12,in_progress,
1471,514,2023-09-02,enrolled,
1471,629,2023-09-19,completed,81
1471,533,2025-08-15,enrolled,
1471,201,2025-04-24,in_progress,
1473,635,2024-01-17,completed,79
1473,721,2024-06-03,completed,81
1473,691,2024-09-07,completed,90
1474,617,2025-06-16,enrolled,
1474,987,2024-04-17,completed,83
1475,711,2025-09-23,enrolled,
1475,426,2023-03-26,enrolled,
1475,820,2023-11-19,in_progress,
1475,540,2024-08-28,enrolled,
1476,440,2024-07-26,completed,93
1476,908,2024-08-10,in_progress,
1476,237,2024-03-13,completed,60
1476,586,2023-01-30,enrolled,
1477,696,2025-10-28,completed,68
1477,354,2025-02-13,enrolled,
1478,823,2025-08-27,enrolled,
1479,503,2025-03-07,enrolled,
1479,650,2023-08-15,completed,71
1479,73,2024-04-26,in_progress,
1479,621,2025-06-17,completed,93
1479,159,2023-03-05,in_progress,
1480,425,2024-09-21,in_progress,
1480,957,2025-10-07,enrolled,
1481,845,2023-01-06,completed,100
1481,321,2023-08-28,in_progress,
1481,593,2025-04-08,in_progress,
1482,226,2024-05-05,enrolled,
1482,764,2023-10-21,enrolled,
1482,678,2024-11-13,completed,71
1482,729,2023-05-30,completed,67
1483,521,2023-01-09,enrolled,
1483,483,2023-10-14,enrolled,
1483,6,2023-04-23,in_progress,
1483,703,2023-09-26,completed,62
1483,46,2024-04-26,in_progress,
1484,785,2025-12-19,in_progress,
1484,51,2023-03-04,enrolled,
1485,870,2023-08-27,completed,60
1485,458,2023-07-08,enrolled,
1486,186,2024-12-22,completed,99
1486,270,2023-07-24,completed,91
1486,829,2024-01-28,in_progress,
1486,477,2025-03-14,in_progress,
1486,845,2023-04-30,completed,92
1487,746,2025-08-04,completed,62
1487,515,2024-01-10,in_progress,
1487,374,2024-02-08,enrolled,
1489,357,2024-11-27,enrolled,
1489,55,2024-02-13,enrolled,
1489,158,2025-08-06,completed,63
1489,706,2024-12-16,enrolled,
1489,313,2024-07-17,completed,87
1490,264,2024-10-04,in_progress,
1490,797,2024-09-05,in_progress,
1490,785,2025-05-01,in_progress,
1491,651,2024-06-04,in_progress,
1491,955,2023-09-03,enrolled,
1492,313,2023-01-28,completed,67
1492,9,2024-03-09,completed,88
1492,18,2024-06-22,enrolled,
1492,6,2025-11-11,enrolled,
1493,18,2025-11-05,completed,72
1493,777,2024-01-05,enrolled,
1493,487,2024-04-01,enrolled,
1493,247,2025-05-25,completed,70
1494,145,2024-04-26,enrolled,
1494,892,2023-04-01,enrolled,
1494,215,2024-07-19,enrolled,
1495,378,2025-05-13,completed,87
1495,473,2023-06-10,enrolled,
1495,552,2023-04-14,enrolled,
1496,613,2025-02-19,enrolled,
1496,89,2024-07-03,in_progress,
1496,873,2024-05-03,in_progress,
1496,126,2024-02-27,completed,92
1496,543,2023-06-24,enrolled,
1497,994,2025-03-07,completed,74
1499,717,2024-12-19,in_progress,
1499,356,2023-04-08,in_progress,
1500,380,2024-11-24,in_progress,
1500,511,2023-07-21,completed,73
1500,791,2023-08-13,in_progress,
